,X,Y,Diff,Target
1264,0.67013913,0.7079209,0.5631717,0
1265,0.70670974,0.7511042,0.39797395,0
1266,0.7578895,0.8108547,0.32229847,0
1267,0.6963848,0.74103403,0.45846963,0
1268,0.7425067,0.79300904,0.25681484,0
1269,0.70007926,0.7414817,0.34790456,0
1270,0.69734323,0.7417992,0.57680774,1
1271,0.7470596,0.7982633,0.38262203,0
1272,0.70877844,0.75126153,0.38186592,0
1273,0.6911581,0.7307876,0.31921324,0
1274,0.7429341,0.79403776,0.35945296,0
1275,0.70117337,0.7431837,0.42055196,0
1276,0.65565246,0.68384415,0.737949,0
1277,0.7220044,0.76934123,0.29161048,0
1278,0.74665856,0.79801977,0.367794,0
1279,0.72297966,0.7708096,0.24087521,0
1280,0.68348444,0.7235567,0.37186423,0
1281,0.64602476,0.6738252,0.61228645,0
1282,0.7339078,0.7843507,0.30716762,0
1283,0.69292486,0.7355695,0.5876544,0
1284,0.76054674,0.8132725,0.3586796,0
1285,0.7204215,0.7675257,0.43056077,0
1286,0.7808576,0.83518016,0.41502604,0
1287,0.7457397,0.7963287,0.44948027,0
1288,0.6969617,0.7391779,0.3150983,0
1289,0.74922764,0.79979277,0.30652744,0
1290,0.7453889,0.7964923,0.34027934,0
1291,0.682625,0.7199122,0.39486137,0
1292,0.74046284,0.79216146,0.6529002,1
1293,0.70949924,0.7562447,0.4960844,0
1294,0.7560282,0.8108166,0.40306145,0
1295,0.70575213,0.75042,0.25414646,0
1296,0.7126747,0.75653046,0.31121483,0
1297,0.7124508,0.7587493,0.3612635,0
1298,0.69377655,0.7359959,0.34597403,0
1299,0.74351925,0.79607874,0.4748125,0
1300,0.70807344,0.7530673,0.32627174,0
1301,0.75641847,0.8102533,0.28142083,0
1302,0.7576951,0.8126232,0.42130813,0
1303,0.72611785,0.77646416,0.37922627,0
1304,0.67455095,0.7155072,1.0,1
1305,0.76557505,0.8179963,0.38058943,0
1306,0.69485915,0.7360989,0.30951145,0
1307,0.72986895,0.7797469,0.31998488,0
1308,0.68567145,0.7245187,0.68957627,1
1309,0.715437,0.7622634,0.35821635,0
1310,0.71923435,0.76821303,0.36096096,0
1311,0.69823146,0.7406386,0.3511123,0
1312,0.7092343,0.7532146,0.35361248,0
1313,0.74786544,0.79955673,0.28702256,0
1314,0.7111934,0.7563715,0.65206176,1
1315,0.7099817,0.75291115,0.428929,0
1316,0.7631768,0.81527966,0.3571607,0
1317,0.77373636,0.8300422,0.37979698,0
1318,0.72617257,0.774487,0.5841251,1
1319,0.7157499,0.76000524,0.35040146,0
1320,0.6816603,0.72134846,0.38767102,0
1321,0.7153627,0.75723445,0.656442,1
1322,0.7423049,0.79505146,0.36942527,0
1323,0.74435866,0.7981039,0.80491346,1
1324,0.7097152,0.75499624,0.31437746,0
1325,0.75671655,0.8109106,0.38752633,0
1326,0.7545645,0.8070907,0.41712588,0
1327,0.70560706,0.75079745,0.32752421,0
1328,0.7526703,0.8054812,0.55230695,1
1329,0.7590633,0.81222045,0.34105054,0
1330,0.7597846,0.8131583,0.3804884,0
1331,0.6920143,0.734855,0.5036264,0
1332,0.6942004,0.7361118,0.40282995,0
1333,0.7062044,0.75049543,0.38506263,0
1334,0.7354333,0.78376865,0.4277573,0
1335,0.70557237,0.7476655,0.4134803,0
1336,0.71712697,0.76476085,0.29575613,0
1337,0.7023402,0.74616355,0.31678045,0
1338,0.7002357,0.74284995,0.37945223,0
1339,0.7362102,0.7874181,0.7358294,1
1340,0.75407994,0.80755323,0.2979202,0
1341,0.7636141,0.8148184,0.3697952,0
1342,0.73477453,0.784576,0.35697815,0
1343,0.6891929,0.72973716,0.37083104,0
1344,0.75925845,0.81209165,0.35893425,0
1345,0.7411269,0.7928793,0.5462351,1
1346,0.69590634,0.73603123,0.38908312,0
1347,0.7501004,0.80219007,0.32569113,0
1348,0.705743,0.75018644,0.310509,0
1349,0.7707964,0.82625526,0.34827965,0
1350,0.7427767,0.7944261,0.2804139,0
1351,0.78284234,0.8380286,0.444934,0
1352,0.70811033,0.75512266,0.27088076,0
1353,0.7396225,0.7926813,0.37394366,0
1354,0.724244,0.7708289,0.2712907,0
1355,0.7298556,0.77971286,0.31713474,0
1356,0.70703286,0.7510155,0.68448275,1
1357,0.7560481,0.80990165,0.2167361,0
1358,0.7528381,0.805012,0.30750364,0
1359,0.6945124,0.73299265,0.6537008,1
1360,0.75613666,0.80830693,0.3256466,0
1361,0.6927653,0.7348852,0.6103618,0
1362,0.75073475,0.80412537,0.1993608,0
1363,0.7462862,0.7967149,0.29141334,0
1364,0.73658615,0.78774244,0.40458098,0
1365,0.71986043,0.76671886,0.35898978,0
1366,0.7515416,0.804238,0.3451645,0
1367,0.6974319,0.7394156,0.71064687,1
1368,0.7278405,0.77635616,0.370073,0
1369,0.7308894,0.7796513,0.25559902,0
1370,0.7166376,0.7647066,0.34572062,0
1371,0.70367515,0.7470122,0.39959854,0
1372,0.72783774,0.77899474,0.4919364,0
1373,0.72920686,0.77776927,0.37298697,0
1374,0.775735,0.82976705,0.38008505,0
1375,0.747594,0.80047435,0.47775477,0
1376,0.7074201,0.75254446,0.5036507,0
1377,0.7239514,0.7747195,0.46083805,0
1378,0.73286295,0.7806064,0.34687528,0
1379,0.72212464,0.77032137,0.3469699,0
1380,0.7794367,0.8337753,0.48868653,0
1381,0.7306928,0.78109306,0.34333697,0
1382,0.78406787,0.83947396,0.39667293,0
1383,0.68257296,0.72118294,0.4591442,0
1384,0.6894212,0.73168635,0.32134658,0
1385,0.7378285,0.7888511,0.42126337,0
1386,0.6948948,0.735867,0.3853739,0
1387,0.7035725,0.748,0.366443,0
1388,0.71807724,0.7637962,0.31636426,0
1389,0.7143915,0.759945,0.5152337,0
1390,0.7202579,0.7698506,0.40053686,0
1391,0.7036673,0.74661934,0.28581572,0
1392,0.7278465,0.77865094,0.33230862,0
1393,0.68366784,0.72341055,0.3987182,0
1394,0.7223297,0.767769,0.3261367,0
1395,0.7664839,0.82124203,0.4252543,0
1396,0.6913138,0.7326571,0.33279955,0
1397,0.6852309,0.7247475,0.56470585,0
1398,0.69494253,0.7384272,0.45252675,0
1399,0.68741155,0.7290454,0.45857996,0
1400,0.6888251,0.72978485,0.54674995,0
1401,0.6617667,0.69287777,0.5696763,0
1402,0.69995207,0.74409467,0.4605098,0
1403,0.67032635,0.70716316,0.38820565,0
1404,0.7625995,0.81574506,0.49584594,0
1405,0.7282292,0.77790695,0.29003924,0
1406,0.6949136,0.7405168,0.5329408,0
1407,0.7139803,0.7598805,0.40131977,0
1408,0.7727281,0.8276421,0.3814059,0
1409,0.7090327,0.75669247,0.48966226,0
1410,0.6977621,0.7391908,0.39853644,0
1411,0.70021135,0.742064,0.52131367,0
1412,0.7290843,0.7806739,0.29047346,0
1413,0.69081706,0.7299766,0.5577516,0
1414,0.7528146,0.80179304,0.5273659,1
1415,0.7009725,0.74600536,0.34269008,0
1416,0.73237914,0.78084123,0.28992206,0
1417,0.7008816,0.7460541,0.3689393,0
1418,0.7299008,0.7772571,0.28566346,0
1419,0.6804553,0.7189556,0.6595896,0
1420,0.6790626,0.7176222,0.5053587,0
1421,0.70100904,0.74350995,0.34376004,0
1422,0.68810093,0.7285981,0.5432176,0
1423,0.76845825,0.82442456,0.6048451,1
1424,0.72006,0.766286,0.25379962,0
1425,0.7431518,0.7945938,0.31607023,0
1426,0.7090227,0.75243396,0.3304354,0
1427,0.7103999,0.75784117,0.59521604,1
1428,0.7312379,0.7824397,0.33546007,0
1429,0.7009903,0.7441787,0.3335606,0
1430,0.7006397,0.74198395,0.5346258,0
1431,0.68367493,0.72205985,0.5983302,0
1432,0.7142069,0.7602897,0.3482459,0
1433,0.70955986,0.75319755,0.33608294,0
1434,0.72282994,0.76820105,0.33620363,0
1435,0.7207993,0.76830244,0.5720606,1
1436,0.7165456,0.7623798,0.4284253,0
1437,0.74679035,0.799192,0.24121834,0
1438,0.71269464,0.7554768,0.41842014,0
1439,0.6657423,0.70086056,0.45860532,0
1440,0.7063416,0.753065,0.5497606,0
1441,0.7282604,0.776908,0.23306526,0
1442,0.67009056,0.7069407,0.56955904,0
1443,0.7212247,0.7700053,0.47718263,0
1444,0.71288526,0.7571836,0.36532405,0
1445,0.7035878,0.74955493,0.6314596,0
1446,0.7082194,0.7545794,0.45888367,0
1447,0.70535874,0.74954647,0.46105126,0
1448,0.7164113,0.7631925,0.34021017,0
1449,0.7187377,0.7660328,0.3689045,0
1450,0.7148218,0.7608105,0.6793058,1
1451,0.689235,0.72838116,0.4177786,0
1452,0.69048107,0.7322414,0.37828723,0
1453,0.6925098,0.73368293,0.4151121,1
1454,0.7726165,0.8289796,0.47635737,0
1455,0.7172996,0.76679283,0.44676945,0
1456,0.73578113,0.78484774,0.2888871,0
1457,0.71615255,0.7641907,0.42731455,0
1458,0.71751535,0.76320964,0.4044026,0
1459,0.668999,0.7039237,0.5658401,0
1460,0.72332746,0.7713456,0.28274268,0
1461,0.74625343,0.79840815,0.5078877,1
1462,0.7433259,0.7943412,0.28224805,0
1463,0.699615,0.74300224,0.33670563,0
1464,0.7213806,0.7696948,0.35688183,0
1465,0.7339512,0.7848325,0.32320666,0
1466,0.7027039,0.74660903,0.44016623,0
1467,0.705597,0.7487008,0.37378445,0
1468,0.7151533,0.7606071,0.43742016,0
1469,0.67654604,0.7109743,0.48403245,0
1470,0.69183564,0.7365914,0.52790046,0
1471,0.714551,0.76165843,0.32697496,0
1472,0.7475794,0.8001069,0.43992576,0
1473,0.74835527,0.7999246,0.284267,0
1474,0.6949314,0.73824257,0.47578695,0
1475,0.7099736,0.75631297,0.3391096,0
1476,0.7203523,0.76459986,0.4526162,0
1477,0.695802,0.7380218,0.41159034,0
1478,0.70286065,0.74833846,0.4292998,0
1479,0.75207955,0.80484354,0.3540207,0
1480,0.7045761,0.7500945,0.45658216,0
1481,0.75690603,0.81033427,0.3357206,0
1482,0.72017574,0.7674847,0.23047158,0
1483,0.7045955,0.7482792,0.23315413,0
1484,0.7240866,0.77033484,0.3229707,0
1485,0.68859524,0.7286179,0.4273435,0
1486,0.6953743,0.7352351,0.36150554,0
1487,0.74649036,0.79489046,0.39097115,0
1488,0.71990097,0.76876855,0.3632007,0
1489,0.7178854,0.7630596,0.4246349,0
1490,0.7120064,0.755317,0.41369233,0
1491,0.73722243,0.7885883,0.5007861,0
1492,0.73564285,0.7855119,0.61492336,1
1493,0.7518358,0.80399895,0.30698732,0
1494,0.7050037,0.74978596,0.32674372,0
1495,0.7336953,0.78303146,0.31257224,0
1496,0.7408184,0.7946675,0.4752238,0
1497,0.71642417,0.764661,0.34029177,0
1498,0.69007564,0.73137254,0.30232835,0
1499,0.71183825,0.7593508,0.38686696,0
1500,0.69466627,0.73461807,0.42979273,0
1501,0.65142035,0.6846227,0.68510807,0
1502,0.7119365,0.7568299,0.38869938,0
1503,0.7287689,0.77679634,0.4159242,0
1504,0.7010644,0.7405288,0.6071214,1
1505,0.71999884,0.76589113,0.30405784,0
1506,0.67696565,0.71544886,0.4655444,0
1507,0.7039853,0.75077254,0.62764233,1
1508,0.68955106,0.73057026,0.3940849,0
1509,0.70141214,0.745019,0.43326014,0
1510,0.7046303,0.7486327,0.40212542,0
1511,0.707385,0.7550664,0.4637799,0
1512,0.72754586,0.77943206,0.4647796,0
1513,0.7149933,0.7636818,0.32742438,0
1514,0.7115569,0.75539887,0.36676446,0
1515,0.6893051,0.730106,0.32603374,0
1516,0.70637053,0.7530316,0.3570551,0
1517,0.7562542,0.80912733,0.21388693,0
1518,0.78923357,0.8462382,0.50381666,0
1519,0.75455624,0.80771536,0.424225,0
1520,0.7043412,0.74879664,0.3476712,0
1521,0.74510545,0.796398,0.40607965,0
1522,0.7349886,0.7861569,0.6423671,1
1523,0.7383709,0.7896109,0.32690984,0
1524,0.7674499,0.824284,0.94548136,1
1525,0.7691028,0.8227013,0.3975208,0
1526,0.7025116,0.7488904,0.61401147,1
1527,0.6632929,0.69651586,0.5385796,0
1528,0.68567103,0.72543746,0.42810652,0
1529,0.73153365,0.7808671,0.33804885,0
1530,0.69389963,0.73295146,0.53564423,0
1531,0.69757694,0.7408551,0.3998351,0
1532,0.71002203,0.7575351,0.45889318,0
1533,0.7728266,0.82864445,0.564605,0
1534,0.72324616,0.7723068,0.3891152,0
1535,0.7151088,0.7607052,0.22451156,0
1536,0.6996174,0.7419462,0.704453,1
1537,0.76197857,0.81574863,0.37541446,0
1538,0.74693406,0.80136067,0.4424396,0
1539,0.7342878,0.7865006,0.3650016,0
1540,0.6891092,0.7282286,0.4582557,0
1541,0.6926651,0.73410714,0.32779738,0
1542,0.7653626,0.82054627,0.36819786,0
1543,0.6720268,0.7105354,0.46641034,0
1544,0.6598505,0.69583243,0.62295717,0
1545,0.6963815,0.7419631,0.55221885,0
1546,0.7548254,0.80816686,0.22759801,0
1547,0.7292243,0.7785317,0.34931827,0
1548,0.7177336,0.7656733,0.58328813,1
1549,0.7173659,0.76333064,0.31433928,0
1550,0.7324416,0.78019375,0.34996876,0
1551,0.71836436,0.766853,0.32317197,0
1552,0.7261677,0.7737859,0.34600472,0
1553,0.7038177,0.7479924,0.38836384,0
1554,0.71037143,0.75611377,0.3493752,0
1555,0.76701766,0.8214919,0.373668,0
1556,0.6858808,0.7269328,0.42149687,0
1557,0.7276201,0.7744191,0.30105758,0
1558,0.6860366,0.7259239,0.35978907,0
1559,0.7093904,0.7571162,0.51193404,0
1560,0.6912364,0.7315815,0.502866,0
1561,0.760962,0.81444067,0.34957612,0
1562,0.6952844,0.7359408,0.40007988,0
1563,0.6856215,0.72526264,0.5009013,0
1564,0.71534497,0.76047283,0.28067264,0
1565,0.7301026,0.7791523,0.3463906,0
1566,0.6911736,0.73516756,0.4875179,0
1567,0.7471523,0.80014175,0.56767845,0
1568,0.73491514,0.78580475,0.5359486,0
1569,0.7382292,0.7900505,0.623896,1
1570,0.7393672,0.7912642,0.60378957,1
1571,0.6979733,0.73965824,0.5178193,0
1572,0.728106,0.7779866,0.5829727,1
1573,0.7354883,0.784421,0.340517,0
1574,0.7206277,0.7707636,0.5596583,1
1575,0.7653361,0.81796736,0.42924207,0
1576,0.6798536,0.7202923,0.54699135,0
1577,0.68587816,0.72507244,0.38794535,0
1578,0.66979414,0.7055409,0.44924667,0
1579,0.72175175,0.7665934,0.43682295,0
1580,0.7178099,0.7670997,0.36745062,0
1581,0.7050828,0.7487783,0.41332954,0
1582,0.7736532,0.8292247,0.3269728,0
1583,0.70808136,0.753022,0.54820865,0
1584,0.7495762,0.8011382,0.31541508,0
1585,0.71303946,0.7625531,0.62509155,0
1586,0.6773123,0.71633583,0.57839036,0
1587,0.7138443,0.7584312,0.31830108,0
1588,0.6941745,0.7349158,0.46407914,0
1589,0.73532856,0.7850429,0.31215703,0
1590,0.7304035,0.7816736,0.7142758,1
1591,0.79654235,0.8538666,0.5098047,0
1592,0.75828373,0.81304234,0.40951127,0
1593,0.72645706,0.77600414,0.67643476,1
1594,0.6889891,0.7315537,0.9418262,1
1595,0.6836671,0.72295374,0.644001,0
1596,0.67000103,0.70591617,0.5113589,0
1597,0.7637752,0.82041043,0.4619141,1
1598,0.73478824,0.78383255,0.31444722,0
1599,0.7101556,0.7568646,0.24937472,0
1600,0.7685453,0.8233779,0.42323482,0
1601,0.68918896,0.731288,0.5255444,0
1602,0.69788647,0.73885363,0.39887726,0
1603,0.72178686,0.76824564,0.30235824,0
1604,0.77349234,0.8285446,0.31665918,0
1605,0.7110466,0.7558519,0.45923194,0
1606,0.7731181,0.8278604,0.3437996,0
1607,0.7080284,0.7542598,0.39220297,0
1608,0.68521076,0.72654194,0.48818776,0
1609,0.7673995,0.8218083,0.48731032,0
1610,0.7589107,0.81222,0.34563747,0
1611,0.72959304,0.77579486,0.39064434,0
1612,0.7320145,0.77868176,0.41092086,0
1613,0.729146,0.777984,0.31827655,0
1614,0.7326758,0.78180236,0.24858856,0
1615,0.7417659,0.7912408,0.28374746,0
1616,0.72146124,0.76784694,0.30821416,0
1617,0.740055,0.7941794,0.9752828,1
1618,0.6998239,0.7440864,0.4611903,0
1619,0.74867946,0.8011594,0.30218312,0
1620,0.7688738,0.8229428,0.38440946,0
1621,0.71237504,0.75469965,0.45806503,0
1622,0.7347357,0.7850994,0.36628914,0
1623,0.75426936,0.8074527,0.27376342,0
1624,0.7353202,0.7856176,0.68500364,1
1625,0.73678994,0.78768873,0.26970428,0
1626,0.69138086,0.73357254,0.5610658,0
1627,0.69593894,0.7356481,0.4969106,0
1628,0.77734363,0.83082193,0.45600694,0
1629,0.68544793,0.7214933,0.5380277,0
1630,0.7641293,0.8179769,0.37111852,0
1631,0.69119513,0.7301488,0.43213323,0
1632,0.66385615,0.70186114,0.6147762,0
1633,0.7425733,0.79444766,0.45549005,0
1634,0.7132496,0.7617758,0.39134157,0
1635,0.7373975,0.7891157,0.6778004,1
1636,0.7250424,0.77176785,0.30783764,0
1637,0.72299016,0.7741324,0.7325198,0
1638,0.72600317,0.77402127,0.27177945,0
1639,0.6509193,0.68338317,0.74867463,0
1640,0.70562863,0.74849254,0.36828488,0
1641,0.7667227,0.8223056,0.42961156,0
1642,0.75529766,0.80835354,0.35335997,0
1643,0.7272327,0.7777892,0.33914685,0
1644,0.7137244,0.7575218,0.45209035,0
1645,0.71575963,0.76315683,0.59821635,0
1646,0.717784,0.76320374,0.30535436,0
1647,0.6916048,0.7303493,0.5138898,0
1648,0.7196487,0.76656365,0.3267438,0
1649,0.705006,0.7494573,0.42675322,0
1650,0.7577949,0.8104332,0.3470077,0
1651,0.72741115,0.7769252,0.2776913,0
1652,0.76397514,0.81833225,0.27256438,0
1653,0.71090686,0.7586161,0.43644604,0
1654,0.71303356,0.757751,0.28309608,0
1655,0.7099048,0.7532864,0.3822412,0
1656,0.7134373,0.7583038,0.33121076,0
1657,0.781346,0.83634627,0.38808548,0
1658,0.70562154,0.7504047,0.40735912,0
1659,0.70149773,0.7442924,0.2466009,0
1660,0.7139231,0.7603043,0.3271053,0
1661,0.7474024,0.7970482,0.2926586,0
1662,0.6707458,0.7081571,0.7379127,0
1663,0.7281874,0.7782331,0.6303496,1
1664,0.7229761,0.76772875,0.46453854,0
1665,0.6860605,0.72497576,0.2817213,0
1666,0.73551506,0.7863669,0.47212932,0
1667,0.7551148,0.80943406,0.39922583,0
1668,0.75733745,0.8116175,0.2809394,0
1669,0.7409351,0.79205024,0.33762777,0
1670,0.7171597,0.7626953,0.36924645,0
1671,0.69981503,0.7421012,0.31929883,0
1672,0.7200272,0.7657027,0.4337886,0
1673,0.718962,0.76384616,0.36324048,0
1674,0.6366965,0.66543466,0.74480224,0
1675,0.7077518,0.75497675,0.32785156,0
1676,0.7493308,0.79779816,0.8463228,1
1677,0.7448341,0.7980451,0.3097293,0
1678,0.7511854,0.80388796,0.5170732,1
1679,0.7345729,0.7860965,0.5526101,1
1680,0.7428147,0.7937919,0.43662956,0
1681,0.7647401,0.81807816,0.43048358,0
1682,0.75682145,0.8097135,0.607177,1
1683,0.70931906,0.75323904,0.32437125,0
1684,0.7115942,0.757899,0.30979985,0
1685,0.67906517,0.7160677,0.3515338,0
1686,0.70004284,0.7437188,0.4169768,0
1687,0.7198058,0.76929426,0.40274557,0
1688,0.68786734,0.72637385,0.4650523,0
1689,0.7145692,0.7632311,0.35734206,0
1690,0.71918267,0.7688809,0.39862275,0
1691,0.70454234,0.7479136,0.2450947,0
1692,0.7048769,0.7473079,0.4225736,0
1693,0.7193685,0.7663865,0.35601562,0
1694,0.7244977,0.77051765,0.4121988,0
1695,0.7344147,0.7842102,0.22292444,0
1696,0.71933675,0.7688367,0.31265804,0
1697,0.6878075,0.7269125,0.2874615,0
1698,0.7486614,0.8004122,0.35541782,0
1699,0.7287508,0.7787327,0.49154124,0
1700,0.7121734,0.75966066,0.36895922,0
1701,0.6790198,0.71923023,0.48586288,0
1702,0.6880129,0.7286761,0.40267298,0
1703,0.7023699,0.7499581,0.58820194,0
1704,0.70049834,0.74595165,0.47452694,0
1705,0.7143548,0.7593782,0.2973357,0
1706,0.7463934,0.79935724,0.74124265,1
1707,0.7296378,0.78156954,0.62993544,0
1708,0.7598291,0.81276715,0.5118401,0
1709,0.74128044,0.792308,0.21358798,0
1710,0.6880897,0.72899735,0.492122,0
1711,0.72981596,0.77622724,0.4082281,0
1712,0.7185998,0.76688564,0.45893347,0
1713,0.728051,0.7772785,0.33639225,0
1714,0.7278106,0.77829695,0.4895412,1
1715,0.74149084,0.79056203,0.46107763,0
1716,0.6929559,0.733337,0.2744285,0
1717,0.76642776,0.8184693,0.4037679,0
1718,0.7396316,0.7909001,0.35480812,0
1719,0.69093126,0.72877663,0.60653514,1
1720,0.74519116,0.79670876,0.29377744,0
1721,0.7059959,0.7524562,0.84069675,1
1722,0.70223075,0.74636453,0.30342135,0
1723,0.74504775,0.79796743,0.20725787,0
1724,0.7684899,0.8222211,0.41082644,0
1725,0.7565257,0.8114158,0.68659586,1
1726,0.690339,0.73198545,0.365656,0
1727,0.74224347,0.79426306,0.38225952,0
1728,0.711792,0.758215,0.34732816,0
1729,0.7426274,0.7918895,0.3747175,0
1730,0.7270043,0.77699244,0.5177865,1
1731,0.7252631,0.77571595,0.30049267,0
1732,0.74735725,0.79984933,0.49670652,1
1733,0.69986224,0.74365866,0.31878242,0
1734,0.7737495,0.82771784,0.56383044,0
1735,0.6734287,0.70910776,0.51583785,0
1736,0.7086258,0.75638014,0.37246096,0
1737,0.6993649,0.7430286,0.3794308,0
1738,0.7602132,0.81366515,0.37825722,0
1739,0.70229566,0.7436195,0.38650817,0
1740,0.6872898,0.7306939,0.4581046,0
1741,0.6813892,0.72092193,0.4985629,0
1742,0.71712494,0.76153487,0.32324263,0
1743,0.6570946,0.68589807,0.71272296,0
1744,0.7598823,0.813526,0.29526356,0
1745,0.7618738,0.81768394,0.34853542,0
1746,0.6614827,0.6924759,0.57098836,0
1747,0.709186,0.75660414,0.53209937,0
1748,0.76749194,0.82208765,0.4268629,0
1749,0.71686417,0.76446855,0.33926323,0
1750,0.76957256,0.8226327,0.36427814,0
1751,0.67347765,0.71274215,0.61789155,0
1752,0.71033037,0.75418246,0.35015863,0
1753,0.7108175,0.75701106,0.42748228,0
1754,0.69482255,0.7373597,0.416958,0
1755,0.70976824,0.75485307,0.6618268,1
1756,0.70041597,0.74466544,0.4637072,0
1757,0.7341368,0.7825131,0.38767764,0
1758,0.7576448,0.8113246,0.2145541,0
1759,0.705143,0.7501624,0.28636077,0
1760,0.7053637,0.75151473,0.34654555,0
1761,0.7996662,0.8571353,0.5207027,0
1762,0.7540891,0.80688614,0.2451524,0
1763,0.6932046,0.7375407,0.56774014,0
1764,0.7510555,0.8042156,0.541091,0
1765,0.7279324,0.77753043,0.4905967,0
1766,0.71558434,0.7646342,0.5326392,1
1767,0.7247928,0.7743057,0.44955102,0
1768,0.71439505,0.76073414,0.2845798,0
1769,0.7019844,0.7461195,0.40309367,0
1770,0.7050971,0.7519935,0.7437963,0
1771,0.7319446,0.7817798,0.4199126,0
1772,0.7356469,0.7890147,0.49388093,0
1773,0.67459685,0.7113047,0.5067527,0
1774,0.7036213,0.74616486,0.42437866,0
1775,0.7029422,0.74590826,0.51653403,0
1776,0.7201517,0.7672027,0.3331602,0
1777,0.71291035,0.7612785,0.9779904,1
1778,0.70909286,0.75495714,0.38600677,0
1779,0.76827335,0.82287043,0.32073772,0
1780,0.7103722,0.75509495,0.39758575,0
1781,0.6814325,0.71931064,0.34176525,0
1782,0.71331084,0.7587805,0.36749786,0
1783,0.74172336,0.79430115,0.3376141,0
1784,0.7142587,0.75923586,0.33357072,0
1785,0.7233713,0.7710524,0.33945897,0
1786,0.68038255,0.7195781,0.4607937,0
1787,0.777688,0.8325804,0.3838676,0
1788,0.7066148,0.75224125,0.30685562,0
1789,0.72255206,0.77034056,0.3761934,0
1790,0.7354745,0.7862713,0.43510565,0
1791,0.746314,0.79931575,0.54896635,0
1792,0.6783877,0.7172315,0.45871666,0
1793,0.6927327,0.7318637,0.51942885,0
1794,0.66872436,0.7061919,0.58303136,0
1795,0.69206065,0.73153555,0.3537046,0
1796,0.6865732,0.7270547,0.40655705,0
1797,0.7230136,0.7693728,0.419344,0
1798,0.7116595,0.75561255,0.35021916,0
1799,0.66860056,0.7036705,0.44046235,0
1800,0.7079366,0.7534899,0.27911982,0
1801,0.6869456,0.72632223,0.65553325,1
1802,0.7431048,0.7931746,0.42504168,0
1803,0.7522758,0.80469257,0.41902798,0
1804,0.7449408,0.79410625,0.3744302,0
1805,0.6578163,0.69055533,0.5268226,0
1806,0.7322389,0.78059834,0.43581545,0
1807,0.7291517,0.7774369,0.29732695,0
1808,0.74627054,0.79840034,0.4052215,0
1809,0.7217624,0.77019936,0.3097561,0
1810,0.72166264,0.76996964,0.255405,0
1811,0.7097539,0.75734,0.45720872,0
1812,0.6974092,0.74123394,0.41157457,0
1813,0.75015396,0.8036709,0.2753258,0
1814,0.6795759,0.7161099,0.48112482,0
1815,0.7199527,0.76809406,0.24830471,0
1816,0.72608024,0.77320147,0.32689336,0
1817,0.68530804,0.7260983,0.4404476,0
1818,0.67075706,0.7066444,0.61540306,1
1819,0.7141671,0.7612948,0.34424025,0
1820,0.7659455,0.8220949,0.3317307,0
1821,0.7475259,0.800975,0.5613056,0
1822,0.6983353,0.74480456,0.6999538,1
1823,0.708679,0.7522607,0.3574485,0
1824,0.76865375,0.8226545,0.30604452,0
1825,0.762121,0.8178668,0.33449143,0
1826,0.7351286,0.78369313,0.4706609,0
1827,0.7240972,0.77231836,0.5952966,1
1828,0.71960926,0.76525545,0.5923533,1
1829,0.7372817,0.78572094,0.40596405,0
1830,0.72377706,0.77369076,0.31922215,0
